,c6643,c6947
2017-06-30 15:30:00,4290984345.6,4325614387.2
2017-06-30 15:35:00,4292978278.4,4319337676.8
2017-06-30 15:40:00,4295552204.8,4317161062.4
2017-06-30 15:45:00,4292988108.8,4330704076.8
2017-06-30 15:50:00,4295491584.0,4313897369.6
2017-06-30 15:55:00,4293430476.8,4323372236.8
2017-06-30 16:00:00,4297403596.8,4322345779.2
2017-06-30 16:05:00,4301292339.2,4320863846.4
2017-06-30 16:10:00,4295260569.6,4314508492.8
2017-06-30 16:15:00,4288457113.6,4316833382.4
2017-06-30 16:20:00,4281815859.2,4315970764.8
2017-06-30 16:25:00,4290225766.4,4328797798.4
2017-06-30 16:30:00,4294803456.0,4325831475.2
2017-06-30 16:35:00,4289322188.8,4309137817.6
2017-06-30 16:40:00,4294352896.0,4312460492.8
2017-06-30 16:45:00,4291155558.4,4317082419.2
2017-06-30 16:50:00,4297288908.8,4324992614.4
2017-06-30 16:55:00,4287433932.8,4319522816.0
2017-06-30 17:00:00,4286670438.4,4323407462.4
2017-06-30 17:05:00,4291793715.2,4322177024.0
2017-06-30 17:10:00,4290197913.6,4319159091.2
2017-06-30 17:15:00,4291273523.2,4316422144.0
2017-06-30 17:20:00,4292806246.4,4324960665.6
2017-06-30 17:25:00,4293980160.0,4316468019.2
2017-06-30 17:30:00,4292990566.4,4323577856.0
2017-06-30 17:35:00,4284094054.4,4318927257.6
2017-06-30 17:40:00,4295006617.6,4323701555.2
2017-06-30 17:45:00,4290069299.2,4318769971.2
2017-06-30 17:50:00,4291991961.6,4327238041.6
2017-06-30 17:55:00,4286414028.8,4321474969.6
2017-06-30 18:00:00,4287776358.4,4324237312.0
2017-06-30 18:05:00,4291973939.2,4322525184.0
2017-06-30 18:10:00,4293642649.6,4320236339.2
2017-06-30 18:15:00,4286042931.2,4322047590.4
2017-06-30 18:20:00,4291548774.4,4323708108.8
2017-06-30 18:25:00,4289304166.4,4321848524.8
2017-06-30 18:30:00,4295514521.6,4325300633.6
2017-06-30 18:35:00,4295700480.0,4317532979.2
2017-06-30 18:40:00,4295277772.8,4314426572.8
2017-06-30 18:45:00,4300612403.2,4316541747.2
2017-06-30 18:50:00,4292413030.4,4326119014.4
2017-06-30 18:55:00,4286440243.2,4320570572.8
2017-06-30 19:00:00,4291493068.8,4326400000.0
2017-06-30 19:05:00,4291300556.8,4321789542.4
2017-06-30 19:10:00,4287285657.6,4317117644.8
2017-06-30 19:15:00,4297927065.6,4323223961.6
2017-06-30 19:20:00,4291171123.2,4313798246.4
2017-06-30 19:25:00,4291286630.4,4324967219.2
2017-06-30 19:30:00,4294320947.2,4320477184.0
2017-06-30 19:35:00,4282170572.8,4316479488.0
2017-06-30 19:40:00,4289827635.2,4325625856.0
2017-06-30 19:45:00,4285985587.2,4321969766.4
2017-06-30 19:50:00,4289150156.8,4316262400.0
2017-06-30 19:55:00,4294436454.4,4325291622.4
2017-06-30 20:00:00,4284103065.6,4324125900.8
2017-06-30 20:05:00,4293670502.4,4318248960.0
2017-06-30 20:10:00,4290004582.4,4322237644.8
2017-06-30 20:15:00,4290810675.2,4324908236.8
2017-06-30 20:20:00,4293010227.2,4314361036.8
2017-06-30 20:25:00,4288531660.8,4319882444.8
2017-06-30 20:30:00,4287130009.6,4326379520.0
2017-06-30 20:35:00,4294194790.4,4318176870.4
2017-06-30 20:40:00,4294634700.8,4322349875.2
2017-06-30 20:45:00,4294524928.0,4319258214.4
2017-06-30 20:50:00,4289761280.0,4325908480.0
2017-06-30 20:55:00,4286760550.4,4318710169.6
2017-06-30 21:00:00,4297128345.6,4322994585.6
2017-06-30 21:05:00,4289739980.8,4323421388.8
2017-06-30 21:10:00,4297519104.0,4329572761.6
2017-06-30 21:15:00,4294853427.2,4315580006.4
2017-06-30 21:20:00,4300090572.8,4317042278.4
2017-06-30 21:25:00,4297870540.8,4327242956.8
2017-06-30 21:30:00,4300877824.0,4320084787.2
2017-06-30 21:35:00,4289064140.8,4320185548.8
2017-06-30 21:40:00,4285357260.8,4320709017.6
2017-06-30 21:45:00,4297601843.2,4321283276.8
2017-06-30 21:50:00,4297157017.6,4323924377.6
2017-06-30 21:55:00,4282154188.8,4326839091.2
2017-06-30 22:00:00,4290822144.0,4324046438.4
2017-06-30 22:05:00,4293695078.4,4325561139.2
2017-06-30 22:10:00,4296350105.6,4327446118.4
2017-06-30 22:15:00,4289493401.6,4320407552.0
2017-06-30 22:20:00,4294827212.8,4322317107.2
2017-06-30 22:25:00,4291008102.4,4315346534.4
2017-06-30 22:30:00,4290736128.0,4326945587.2
2017-06-30 22:35:00,4295853670.4,4317676339.2
2017-06-30 22:40:00,4294243942.4,4321252147.2
2017-06-30 22:45:00,4296004403.2,4326206668.8
2017-06-30 22:50:00,4294952550.4,4321605222.4
2017-06-30 22:55:00,4296112537.6,4318923980.8
2017-06-30 23:00:00,4290502656.0,4321675673.6
2017-06-30 23:05:00,4294930432.0,4316361523.2
2017-06-30 23:10:00,4287111168.0,4320128204.8
2017-06-30 23:15:00,4296077312.0,4312774246.4
2017-06-30 23:20:00,4289210777.6,4322151628.8
2017-06-30 23:25:00,4289754726.4,4323377152.0
2017-06-30 23:30:00,4297345433.6,4322697216.0
2017-06-30 23:35:00,4286982553.6,4316346777.6
2017-06-30 23:40:00,4294100582.4,4319660441.6
2017-06-30 23:45:00,4287832064.0,4323808870.4
2017-06-30 23:50:00,4289671168.0,4318262886.4
2017-06-30 23:55:00,4290925363.2,4323556556.8
2017-07-01 00:00:00,4291539763.2,4312240947.2
2017-07-01 00:05:00,4292225433.6,4317511680.0
2017-07-01 00:10:00,4288285900.8,4323395174.4
2017-07-01 00:15:00,4292649779.2,4316368896.0
2017-07-01 00:20:00,4288259686.4,4324293017.6
2017-07-01 00:25:00,4291094937.6,4321202995.2
2017-07-01 00:30:00,4296497561.6,4324487987.2
2017-07-01 00:35:00,4293681971.2,4318909235.2
2017-07-01 00:40:00,4289282048.0,4317227417.6
2017-07-01 00:45:00,4294202163.2,4321975500.8
2017-07-01 00:50:00,4290271641.6,4319576064.0
2017-07-01 00:55:00,4287012044.8,4320540262.4
2017-07-01 01:00:00,4294565068.8,4321284096.0
2017-07-01 01:05:00,4289837465.6,4322383462.4
2017-07-01 01:10:00,4289141964.8,4321358643.2
2017-07-01 01:15:00,4294802636.8,4325789696.0
2017-07-01 01:20:00,4288308019.2,4324306944.0
2017-07-01 01:25:00,4289970176.0,4319719424.0
2017-07-01 01:30:00,4295717683.2,4325897830.4
2017-07-01 01:35:00,4291705241.6,4319794790.4
2017-07-01 01:40:00,4289371340.8,4323994009.6
2017-07-01 01:45:00,4294517555.2,4320301056.0
2017-07-01 01:50:00,4288610304.0,4320768000.0
2017-07-01 01:55:00,4294046515.2,4328967372.8
2017-07-01 02:00:00,4295267123.2,4320656588.8
2017-07-01 02:05:00,4287646924.8,4320650854.4
2017-07-01 02:10:00,4291676569.6,4323255091.2
2017-07-01 02:15:00,4297056256.0,4329065676.8
2017-07-01 02:20:00,4291206348.8,4324188160.0
2017-07-01 02:25:00,4293560729.6,4314556006.4
2017-07-01 02:30:00,4294478233.6,4323160064.0
2017-07-01 02:35:00,4293423923.2,4324160307.2
2017-07-01 02:40:00,4288656179.2,4315085209.6
2017-07-01 02:45:00,4283532083.2,4328487321.6
2017-07-01 02:50:00,4288022118.4,4319549030.4
2017-07-01 02:55:00,4287922995.2,4319164006.4
2017-07-01 03:00:00,4292589158.4,4319898828.8
2017-07-01 03:05:00,4281207193.6,4321219379.2
2017-07-01 03:10:00,4296809676.8,4315289190.4
2017-07-01 03:15:00,4292562124.8,4324780441.6
2017-07-01 03:20:00,4293440307.2,4324759961.6
2017-07-01 03:25:00,4290025881.6,4328146534.4
2017-07-01 03:30:00,4300702515.2,4317406003.2
2017-07-01 03:35:00,4292866867.2,4306165760.0
2017-07-01 03:40:00,4283368243.2,4325850316.8
2017-07-01 03:45:00,4294470041.6,4316891545.6
2017-07-01 03:50:00,4288637337.6,4321672396.8
2017-07-01 03:55:00,4291176857.6,4318969856.0
2017-07-01 04:00:00,4284308684.8,4328000716.8
2017-07-01 04:05:00,4288766771.2,4317603430.4
2017-07-01 04:10:00,4285199155.2,4327745945.6
2017-07-01 04:15:00,4296408268.8,4319344230.4
2017-07-01 04:20:00,4283291238.4,4320675430.4
2017-07-01 04:25:00,4294166937.6,4321180057.6
2017-07-01 04:30:00,4298644684.8,4325036032.0
2017-07-01 04:35:00,4287845171.2,4319766118.4
2017-07-01 04:40:00,4293420646.4,4322122956.8
2017-07-01 04:45:00,4286355046.4,4319982387.2
2017-07-01 04:50:00,4290103705.6,4324246323.2
2017-07-01 04:55:00,4288330137.6,4325636505.6
2017-07-01 05:00:00,4287270912.0,4321432371.2
2017-07-01 05:05:00,4290094694.4,4324300390.4
2017-07-01 05:10:00,4298914201.6,4327539507.2
2017-07-01 05:15:00,4284695347.2,4321067008.0
2017-07-01 05:20:00,4293176524.8,4320233881.6
2017-07-01 05:25:00,4297391308.8,4327703347.2
2017-07-01 05:30:00,4286582784.0,4325607014.4
2017-07-01 05:35:00,4292029644.8,4324378214.4
2017-07-01 05:40:00,4293054464.0,4323152691.2
2017-07-01 05:45:00,4290967961.6,4324955750.4
2017-07-01 05:50:00,4292456448.0,4322154086.4
2017-07-01 05:55:00,4293213388.8,4320135577.6
2017-07-01 06:00:00,4286104371.2,4315755315.2
2017-07-01 06:05:00,4286980915.2,4315137638.4
2017-07-01 06:10:00,4300032409.6,4321688780.8
2017-07-01 06:15:00,4292427776.0,4319596544.0
2017-07-01 06:20:00,4292848844.8,4325194956.8
2017-07-01 06:25:00,4286386995.2,4322980659.2
2017-07-01 06:30:00,4301733068.8,4323699097.6
2017-07-01 06:35:00,4281828966.4,4327532134.4
2017-07-01 06:40:00,4293368217.6,4321393049.6
2017-07-01 06:45:00,4298707763.2,4322398208.0
2017-07-01 06:50:00,4300198707.2,4317021798.4
2017-07-01 06:55:00,4285966745.6,4316208332.8
2017-07-01 07:00:00,4288081920.0,4318872371.2
2017-07-01 07:05:00,4292601446.4,4329404825.6
2017-07-01 07:10:00,4291593830.4,4322502246.4
2017-07-01 07:15:00,4293915443.2,4320412467.2
2017-07-01 07:20:00,4290481356.8,4302391705.6
2017-07-01 07:25:00,4293932646.4,4318079385.6
2017-07-01 07:30:00,4301186662.4,4327733657.6
2017-07-01 07:35:00,4281518489.6,4323849830.4
2017-07-01 07:40:00,4299472076.8,4320655769.6
2017-07-01 07:45:00,4296876851.2,4324553523.2
2017-07-01 07:50:00,4288743014.4,4328747827.2
2017-07-01 07:55:00,4291963289.6,4320276480.0
2017-07-01 08:00:00,4293633638.4,4328421785.6
2017-07-01 08:05:00,4292304076.8,4325163827.2
2017-07-01 08:10:00,4284982886.4,4323903897.6
2017-07-01 08:15:00,4289028915.2,4323154329.6
2017-07-01 08:20:00,4280744345.6,4325533286.4
2017-07-01 08:25:00,4291075276.8,4325338316.8
2017-07-01 08:30:00,4285334323.2,4323653222.4
2017-07-01 08:35:00,4290515763.2,4321261977.6
2017-07-01 08:40:00,4293930188.8,4320374784.0
2017-07-01 08:45:00,4292121395.2,4314400358.4
2017-07-01 08:50:00,4286880153.6,4321873920.0
2017-07-01 08:55:00,4293824512.0,4325781504.0
2017-07-01 09:00:00,4294714982.4,4324510924.8
2017-07-01 09:05:00,4293967052.8,4326044467.2
2017-07-01 09:10:00,4295412940.8,4322376089.6
2017-07-01 09:15:00,4286525440.0,4323335372.8
2017-07-01 09:20:00,4298199859.2,4326338560.0
2017-07-01 09:25:00,4297512550.4,4320000409.6
2017-07-01 09:30:00,4296568832.0,4327072563.2
2017-07-01 09:35:00,4292609638.4,4325404672.0
2017-07-01 09:40:00,4297391308.8,4329291776.0
2017-07-01 09:45:00,4286873600.0,4327695155.2
2017-07-01 09:50:00,4292694016.0,4321362739.2
2017-07-01 09:55:00,4297051340.8,4322878259.2
2017-07-01 10:00:00,4298795417.6,4320296140.8
2017-07-01 10:05:00,4292652236.8,4320604979.2
2017-07-01 10:10:00,4290840985.6,4314838630.4
2017-07-01 10:15:00,4293287936.0,4321076019.2
2017-07-01 10:20:00,4287379865.6,4321341440.0
2017-07-01 10:25:00,4289279590.4,4325702041.6
2017-07-01 10:30:00,4282796441.6,4318497996.8
2017-07-01 10:35:00,4294449561.6,4322928230.4
2017-07-01 10:40:00,4291216179.2,4326046105.6
2017-07-01 10:45:00,4292543283.2,4320362496.0
2017-07-01 10:50:00,4291621683.2,4325843763.2
2017-07-01 10:55:00,4296969420.8,4326005964.8
2017-07-01 11:00:00,4298364518.4,4320762265.6
2017-07-01 11:05:00,4293854003.2,4323620454.4
2017-07-01 11:10:00,4287723929.6,4304297164.8
2017-07-01 11:15:00,4293108531.2,4323293593.6
2017-07-01 11:20:00,4289572864.0,4325056512.0
2017-07-01 11:25:00,4283470643.2,4323277209.6
2017-07-01 11:30:00,4307210240.0,4341062041.6
2017-07-01 11:35:00,4293301862.4,4318117068.8
2017-07-01 11:40:00,4291144908.8,4312649728.0
2017-07-01 11:45:00,4297348710.4,4320623820.8
2017-07-01 11:50:00,4295712768.0,4324515020.8
2017-07-01 11:55:00,4288623411.2,4323588505.6
2017-07-01 12:00:00,4292160716.8,4323438592.0
2017-07-01 12:05:00,4289905459.2,4321823129.6
2017-07-01 12:10:00,4294793625.6,4323894886.4
2017-07-01 12:15:00,4289553203.2,4322470297.6
2017-07-01 12:20:00,4296365670.4,4327655833.6
2017-07-01 12:25:00,4297741107.2,4326756352.0
2017-07-01 12:30:00,4289069056.0,4326711296.0
2017-07-01 12:35:00,4293387059.2,4320880230.4
2017-07-01 12:40:00,4292741529.6,4323141222.4
2017-07-01 12:45:00,4288421068.8,4325326028.8
2017-07-01 12:50:00,4293548441.6,4321909964.8
2017-07-01 12:55:00,4297034956.8,4318556979.2
2017-07-01 13:00:00,4289350041.6,4323156787.2
2017-07-01 13:05:00,4289144422.4,4327346995.2
2017-07-01 13:10:00,4289704755.2,4324583833.6
2017-07-01 13:15:00,4288778240.0,4316175564.8
2017-07-01 13:20:00,4291077734.4,4321987788.8
2017-07-01 13:25:00,4291324313.6,4320706560.0
2017-07-01 13:30:00,4297501081.6,4325913395.2
2017-07-01 13:35:00,4287401164.8,4316764569.6
2017-07-01 13:40:00,4294337331.2,4320238796.8
2017-07-01 13:45:00,4291239116.8,4315715174.4
2017-07-01 13:50:00,4295442432.0,4315624243.2
2017-07-01 13:55:00,4295946240.0,4324528128.0
2017-07-01 14:00:00,4299784192.0,4333119897.6
2017-07-01 14:05:00,4282275430.4,4319288524.8
2017-07-01 14:10:00,4280641126.4,4326626099.2
2017-07-01 14:15:00,4290702540.8,4321964851.2
2017-07-01 14:20:00,4288066355.2,4321703526.4
2017-07-01 14:25:00,4292918476.8,4330681139.2
2017-07-01 14:30:00,4299802214.4,4315579187.2
2017-07-01 14:35:00,4290378137.6,4320832716.8
2017-07-01 14:40:00,4282164838.4,4326864486.4
2017-07-01 14:45:00,4295077068.8,4322504704.0
2017-07-01 14:50:00,4295134412.8,4318391500.8
2017-07-01 14:55:00,4288670105.6,4318764236.8
2017-07-01 15:00:00,4290492825.6,4321999257.6
2017-07-01 15:05:00,4297606758.4,4328091648.0
2017-07-01 15:10:00,4292123852.8,4322306457.6
2017-07-01 15:15:00,4288463667.2,4327228211.2
2017-07-01 15:20:00,4300133990.4,4324215193.6
2017-07-01 15:25:00,4294704332.8,4325814272.0
2017-07-01 15:30:00,4298312089.6,4319771033.6
2017-07-01 15:35:00,4288590643.2,4323474636.8
2017-07-01 15:40:00,4292014899.2,4325721702.4
2017-07-01 15:45:00,4302879948.8,4320459980.8
2017-07-01 15:50:00,4288519372.8,4326821068.8
2017-07-01 15:55:00,4292145971.2,4328666726.4
2017-07-01 16:00:00,4296105164.8,4323565568.0
2017-07-01 16:05:00,4293990809.6,4326021529.6
2017-07-01 16:10:00,4287749324.8,4321334067.2
2017-07-01 16:15:00,4294796902.4,4322037760.0
2017-07-01 16:20:00,4291343155.2,4322488320.0
2017-07-01 16:25:00,4295777484.8,4316429516.8
2017-07-01 16:30:00,4289893990.4,4305692262.4
2017-07-01 16:35:00,4289250918.4,4321256243.2
2017-07-01 16:40:00,4293484544.0,4325778227.2
2017-07-01 16:45:00,4295337574.4,4317289676.8
2017-07-01 16:50:00,4297985228.8,4309617868.8
2017-07-01 16:55:00,4293427200.0,4325421056.0
2017-07-01 17:00:00,4296057651.2,4322624307.2
2017-07-01 17:05:00,4280787763.2,4326063308.8
2017-07-01 17:10:00,4298122854.4,4318543052.8
2017-07-01 17:15:00,4295068876.8,4326182092.8
2017-07-01 17:20:00,4296463155.2,4322037760.0
2017-07-01 17:25:00,4292056678.4,4324385587.2
2017-07-01 17:30:00,4292490854.4,4322200780.8
2017-07-01 17:35:00,4295625932.8,4324990976.0
2017-07-01 17:40:00,4297860710.4,4326780928.0
2017-07-01 17:45:00,4291181772.8,4302288486.4
2017-07-01 17:50:00,4286002790.4,4321403699.2
2017-07-01 17:55:00,4297060352.0,4326760448.0
2017-07-01 18:00:00,4298260480.0,4323722854.4
2017-07-01 18:05:00,4288966656.0,4319072256.0
2017-07-01 18:10:00,4287654297.6,4324969676.8
2017-07-01 18:15:00,4289526169.6,4325208064.0
2017-07-01 18:20:00,4295644774.4,4318903500.8
2017-07-01 18:25:00,4293977702.4,4324178329.6
2017-07-01 18:30:00,4285376921.6,4323291955.2
2017-07-01 18:35:00,4296356659.2,4320827801.6
2017-07-01 18:40:00,4295996211.2,4316765388.8
2017-07-01 18:45:00,4289066598.4,4321348812.8
2017-07-01 18:50:00,4288439910.4,4318677401.6
2017-07-01 18:55:00,4293805670.4,4325457920.0
2017-07-01 19:00:00,4291062169.6,4321162035.2
2017-07-01 19:05:00,4300164300.8,4324273356.8
2017-07-01 19:10:00,4294666649.6,4325586534.4
2017-07-01 19:15:00,4287353651.2,4327641088.0
2017-07-01 19:20:00,4293044633.6,4326136217.6
2017-07-01 19:25:00,4295119667.2,4317947494.4
2017-07-01 19:30:00,4290500198.4,4329236889.6
2017-07-01 19:35:00,4288010649.6,4324740300.8
2017-07-01 19:40:00,4296724480.0,4323828531.2
2017-07-01 19:45:00,4297003008.0,4324270899.2
2017-07-01 19:50:00,4292341760.0,4326960332.8
2017-07-01 19:55:00,4299747328.0,4330645094.4
2017-07-01 20:00:00,4300166758.4,4318834688.0
2017-07-01 20:05:00,4296791654.4,4320872038.4
2017-07-01 20:10:00,4298705305.6,4320332185.6
2017-07-01 20:15:00,4299485184.0,4320462438.4
2017-07-01 20:20:00,4287533056.0,4316675276.8
2017-07-01 20:25:00,4294587187.2,4322141798.4
2017-07-01 20:30:00,4291022848.0,4324588748.8
2017-07-01 20:35:00,4291508633.6,4329009971.2
2017-07-01 20:40:00,4287837798.4,4320360038.4
2017-07-01 20:45:00,4286413209.6,4316119040.0
2017-07-01 20:50:00,4297838592.0,4332840550.4
2017-07-01 20:55:00,4288362905.6,4328196505.6
2017-07-01 21:00:00,4291383296.0,4324097228.8
2017-07-01 21:05:00,4298581606.4,4323108454.4
2017-07-01 21:10:00,4295258112.0,4326270566.4
2017-07-01 21:15:00,4301817446.4,4312562892.8
2017-07-01 21:20:00,4293435392.0,4322136883.2
2017-07-01 21:25:00,4288921600.0,4327845888.0
2017-07-01 21:30:00,4290165964.8,4323879321.6
2017-07-01 21:35:00,4302103347.2,4319807897.6
2017-07-01 21:40:00,4295605452.8,4328042496.0
2017-07-01 21:45:00,4299327897.6,4322817638.4
2017-07-01 21:50:00,4297184051.2,4325078630.4
2017-07-01 21:55:00,4293083955.2,4323653222.4
2017-07-01 22:00:00,4304330752.0,4325240012.8
2017-07-01 22:05:00,4293482905.6,4317960601.6
2017-07-01 22:10:00,4294251315.2,4320842547.2
2017-07-01 22:15:00,4297871360.0,4314747699.2
2017-07-01 22:20:00,4295476019.2,4324311859.2
2017-07-01 22:25:00,4291426713.6,4320904806.4
2017-07-01 22:30:00,4292772659.2,4327012761.6
2017-07-01 22:35:00,4295281049.6,4323440230.4
2017-07-01 22:40:00,4296728576.0,4322295808.0
2017-07-01 22:45:00,4296162508.8,4320784384.0
2017-07-01 22:50:00,4291457843.2,4322159820.8
2017-07-01 22:55:00,4300065996.8,4324869734.4
2017-07-01 23:00:00,4294288179.2,4326522880.0
2017-07-01 23:05:00,4292720230.4,4327716454.4
2017-07-01 23:10:00,4295262208.0,4324554342.4
2017-07-01 23:15:00,4287613337.6,4326213222.4
2017-07-01 23:20:00,4296694988.8,4322202419.2
2017-07-01 23:25:00,4287791104.0,4323941580.8
2017-07-01 23:30:00,4294660915.2,4321469235.2
2017-07-01 23:35:00,4297251225.6,4325746278.4
2017-07-01 23:40:00,4287673139.2,4325024563.2
2017-07-01 23:45:00,4287257804.8,4317609984.0
2017-07-01 23:50:00,4301299712.0,4329888153.6
2017-07-01 23:55:00,4294563430.4,4327874560.0
2017-07-02 00:00:00,4299942297.6,4323198566.4
2017-07-02 00:05:00,4292454809.6,4324658380.8
2017-07-02 00:10:00,4286072422.4,4328214528.0
2017-07-02 00:15:00,4294041600.0,4325630771.2
2017-07-02 00:20:00,4291647078.4,4328545484.8
2017-07-02 00:25:00,4292107468.8,4320260915.2
2017-07-02 00:30:00,4290758246.4,4325048320.0
2017-07-02 00:35:00,4300999884.8,4316748185.6
2017-07-02 00:40:00,4297024307.2,4319263129.6
2017-07-02 00:45:00,4293031526.4,4323034726.4
2017-07-02 00:50:00,4290003763.2,4327356006.4
2017-07-02 00:55:00,4295156531.2,4320314982.4
2017-07-02 01:00:00,4297460940.8,4328652800.0
2017-07-02 01:05:00,4290115993.6,4318598758.4
2017-07-02 01:10:00,4297320857.6,4322737356.8
2017-07-02 01:15:00,4293996544.0,4319739904.0
2017-07-02 01:20:00,4297184051.2,4322299084.8
2017-07-02 01:25:00,4290791014.4,4322360524.8
2017-07-02 01:30:00,4301872332.8,4320568115.2
2017-07-02 01:35:00,4296635187.2,4313221529.6
2017-07-02 01:40:00,4298379264.0,4320663142.4
2017-07-02 01:45:00,4297329049.6,4321385676.8
2017-07-02 01:50:00,4294414336.0,4317220864.0
2017-07-02 01:55:00,4293473075.2,4320735232.0
2017-07-02 02:00:00,4295745536.0,4320264192.0
2017-07-02 02:05:00,4296913715.2,4325344051.2
2017-07-02 02:10:00,4297677209.6,4326968524.8
2017-07-02 02:15:00,4291343155.2,4315979776.0
2017-07-02 02:20:00,4287506022.4,4323217408.0
2017-07-02 02:25:00,4297658368.0,4326535987.2
2017-07-02 02:30:00,4298608640.0,4328475852.8
2017-07-02 02:35:00,4293903974.4,4325389107.2
2017-07-02 02:40:00,4292449075.2,4319528550.4
2017-07-02 02:45:00,4291489792.0,4313851494.4
2017-07-02 02:50:00,4297967206.4,4323890790.4
2017-07-02 02:55:00,4292965171.2,4324509286.4
2017-07-02 03:00:00,4291517644.8,4322670182.4
2017-07-02 03:05:00,4296542617.6,4325529190.4
2017-07-02 03:10:00,4287753420.8,4324118528.0
2017-07-02 03:15:00,4291605299.2,4322019737.6
2017-07-02 03:20:00,4297434726.4,4316481126.4
2017-07-02 03:25:00,4290863923.2,4321499545.6
2017-07-02 03:30:00,4291946905.6,4322349056.0
2017-07-02 03:35:00,4297360179.2,4322075443.2
2017-07-02 03:40:00,4288069632.0,4319847219.2
2017-07-02 03:45:00,4290679603.2,4324680499.2
2017-07-02 03:50:00,4296080588.8,4323762176.0
2017-07-02 03:55:00,4285494886.4,4323633561.6
2017-07-02 04:00:00,4291411968.0,4322803712.0
2017-07-02 04:05:00,4290360934.4,4322217164.8
2017-07-02 04:10:00,4292953702.4,4322430976.0
2017-07-02 04:15:00,4296866201.6,4321626521.6
2017-07-02 04:20:00,4293058560.0,4325662720.0
2017-07-02 04:25:00,4293912985.6,4331694489.6
2017-07-02 04:30:00,4290697625.6,4317492019.2
2017-07-02 04:35:00,4294472499.2,4315838873.6
2017-07-02 04:40:00,4288946176.0,4317083238.4
2017-07-02 04:45:00,4289176371.2,4322423603.2
2017-07-02 04:50:00,4294418432.0,4316858777.6
2017-07-02 04:55:00,4287750144.0,4323603251.2
2017-07-02 05:00:00,4302908620.8,4327763968.0
2017-07-02 05:05:00,4299301683.2,4325564416.0
2017-07-02 05:10:00,4297494528.0,4319690752.0
2017-07-02 05:15:00,4294138265.6,4333327155.2
2017-07-02 05:20:00,4291604480.0,4323255091.2
2017-07-02 05:25:00,4294611763.2,4318109696.0
2017-07-02 05:30:00,4303149465.6,4322332672.0
2017-07-02 05:35:00,4296035532.8,4324253696.0
2017-07-02 05:40:00,4288615219.2,4331619942.4
2017-07-02 05:45:00,4294104678.4,4320899891.2
2017-07-02 05:50:00,4291194880.0,4320981811.2
2017-07-02 05:55:00,4293993267.2,4319325388.8
2017-07-02 06:00:00,4302189363.2,4324494540.8
2017-07-02 06:05:00,4294089113.6,4316237004.8
2017-07-02 06:10:00,4299166515.2,4324506009.6
2017-07-02 06:15:00,4299096064.0,4322294169.6
2017-07-02 06:20:00,4300692684.8,4319960268.8
2017-07-02 06:25:00,4291033497.6,4322748006.4
2017-07-02 06:30:00,4297323315.2,4327887667.2
2017-07-02 06:35:00,4295506329.6,4329961062.4
2017-07-02 06:40:00,4298745446.4,4322330214.4
2017-07-02 06:45:00,4294437273.6,4325120409.6
2017-07-02 06:50:00,4304137420.8,4322536652.8
2017-07-02 06:55:00,4305648025.6,4326346752.0
2017-07-02 07:00:00,4298932224.0,4328261222.4
2017-07-02 07:05:00,4301639680.0,4323419750.4
2017-07-02 07:10:00,4292009984.0,4325262950.4
2017-07-02 07:15:00,4295570227.2,4330870374.4
2017-07-02 07:20:00,4287426560.0,4320049561.6
2017-07-02 07:25:00,4284988620.8,4327336345.6
2017-07-02 07:30:00,4296690073.6,4323340288.0
2017-07-02 07:35:00,4291284172.8,4326984908.8
2017-07-02 07:40:00,4291944448.0,4323110912.0
2017-07-02 07:45:00,4292820172.8,4322149990.4
2017-07-02 07:50:00,4293076582.4,4324647731.2
2017-07-02 07:55:00,4289753907.2,4315272806.4
2017-07-02 08:00:00,4291759308.8,4323044556.8
2017-07-02 08:05:00,4296350924.8,4315257241.6
2017-07-02 08:10:00,4285489971.2,4321252147.2
2017-07-02 08:15:00,4292830003.2,4322113126.4
2017-07-02 08:20:00,4284553625.6,4322812723.2
2017-07-02 08:25:00,4296214937.6,4329005056.0
2017-07-02 08:30:00,4283872870.4,4319931596.8
2017-07-02 08:35:00,4299360665.6,4327355187.2
2017-07-02 08:40:00,4294334873.6,4322224537.6
2017-07-02 08:45:00,4294312755.2,4323704832.0
2017-07-02 08:50:00,4288660275.2,4324576460.8
2017-07-02 08:55:00,4294501990.4,4326351667.2
2017-07-02 09:00:00,4294764134.4,4323373875.2
2017-07-02 09:05:00,4290441216.0,4320586956.8
2017-07-02 09:10:00,4291541401.6,4325800345.6
2017-07-02 09:15:00,4294924697.6,4327647641.6
2017-07-02 09:20:00,4294637158.4,4311504486.4
2017-07-02 09:25:00,4288467763.2,4324477337.6
2017-07-02 09:30:00,4295527628.8,4331225907.2
2017-07-02 09:35:00,4284861644.8,4325761024.0
2017-07-02 09:40:00,4300415795.2,4325695488.0
2017-07-02 09:45:00,4296909619.2,4323676979.2
2017-07-02 09:50:00,4299780915.2,4325427609.6
2017-07-02 09:55:00,4297716531.2,4318393139.2
2017-07-02 10:00:00,4289886617.6,4325330944.0
2017-07-02 10:05:00,4291348070.4,4321074380.8
2017-07-02 10:10:00,4291930521.6,4319576064.0
2017-07-02 10:15:00,4295481753.6,4314930380.8
2017-07-02 10:20:00,4295494860.8,4319740723.2
2017-07-02 10:25:00,4289095270.4,4327777894.4
2017-07-02 10:30:00,4296889139.2,4321986969.6
2017-07-02 10:35:00,4299069030.4,4323347660.8
