,c6643,c6947
2017-06-30 18:45:00,316.8,288.0
2017-06-30 18:50:00,319.5,280.8
2017-06-30 18:55:00,310.5,292.5
2017-06-30 19:00:00,315.0,292.5
2017-06-30 19:05:00,306.0,297.0
2017-06-30 19:10:00,319.5,292.5
2017-06-30 19:15:00,306.0,306.0
2017-06-30 19:20:00,315.0,310.5
2017-06-30 19:25:00,292.5,288.0
2017-06-30 19:30:00,309.6,283.5
2017-06-30 19:35:00,319.5,291.6
2017-06-30 19:40:00,315.0,297.0
2017-06-30 19:45:00,319.5,306.0
2017-06-30 19:50:00,288.0,306.0
2017-06-30 19:55:00,306.0,288.0
2017-06-30 20:00:00,315.0,292.5
2017-06-30 20:05:00,301.5,292.5
2017-06-30 20:10:00,309.6,283.5
2017-06-30 20:15:00,301.5,277.2
2017-06-30 20:20:00,319.5,297.0
2017-06-30 20:25:00,315.0,301.5
2017-06-30 20:30:00,306.0,292.5
2017-06-30 20:35:00,319.5,288.0
2017-06-30 20:40:00,315.0,292.5
2017-06-30 20:45:00,315.0,288.0
2017-06-30 20:50:00,316.8,301.5
2017-06-30 20:55:00,310.5,277.2
2017-06-30 21:00:00,319.5,306.0
2017-06-30 21:05:00,310.5,274.5
2017-06-30 21:10:00,306.0,297.0
2017-06-30 21:15:00,310.5,288.0
2017-06-30 21:20:00,297.0,301.5
2017-06-30 21:25:00,315.0,283.5
2017-06-30 21:30:00,310.5,297.0
2017-06-30 21:35:00,306.0,302.4
2017-06-30 21:40:00,306.0,292.5
2017-06-30 21:45:00,324.0,292.5
2017-06-30 21:50:00,315.0,301.5
2017-06-30 21:55:00,306.0,301.5
2017-06-30 22:00:00,315.0,292.5
2017-06-30 22:05:00,310.5,288.0
2017-06-30 22:10:00,319.5,297.0
2017-06-30 22:15:00,310.5,283.5
2017-06-30 22:20:00,320.4,283.5
2017-06-30 22:25:00,301.5,288.0
2017-06-30 22:30:00,315.0,292.5
2017-06-30 22:35:00,306.0,292.5
2017-06-30 22:40:00,306.0,297.0
2017-06-30 22:45:00,324.0,292.5
2017-06-30 22:50:00,324.0,292.5
2017-06-30 22:55:00,306.0,288.0
2017-06-30 23:00:00,302.4,279.0
2017-06-30 23:05:00,310.5,288.0
2017-06-30 23:10:00,319.5,292.5
2017-06-30 23:15:00,306.0,297.0
2017-06-30 23:20:00,315.0,283.5
2017-06-30 23:25:00,319.5,288.0
2017-06-30 23:30:00,315.0,301.5
2017-06-30 23:35:00,292.5,297.0
2017-06-30 23:40:00,319.5,292.5
2017-06-30 23:45:00,319.5,306.0
2017-06-30 23:50:00,319.5,292.5
